player_id,shot,goal,goal_allowed,assist,pass,pass_accurate,tackle,accel,counter,opportunity,keypass,own_goal,interception,smart,clearance,cross,air_duel,air_duel_won,gk_leave_line,gk_save_attempt,throw,corner,min,shot_per_90,goal_per_90,goal_allowed_per_90,assist_per_90,pass_per_90,pass_accurate_per_90,tackle_per_90,accel_per_90,counter_per_90,opportunity_per_90,keypass_per_90,own_goal_per_90,interception_per_90,smart_per_90,clearance_per_90,cross_per_90,air_duel_per_90,air_duel_won_per_90,gk_leave_line_per_90,gk_save_attempt_per_90,throw_per_90,corner_per_90
332605,0,0,0,0,26,21,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48.0,0.0,0.0,0.0,0.0,48.749999999898435,39.37499999991797,0.0,1.8749999999960936,1.8749999999960936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8749999999960936,0.0,0.0,0.0,0.0,0.0
332821,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,44.0,0.0,0.0,0.0,0.0,44.999999999897724,42.95454545444783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13636363634969,0.0
333571,2,0,0,0,139,121,2,0,2,0,1,0,22,0,8,2,9,4,0,0,0,8,301.0,0.5980066445180737,0.0,0.0,0.0,41.56146179400613,36.17940199334346,0.5980066445180737,0.0,0.5980066445180737,0.0,0.29900332225903686,0.0,6.578073089698812,0.0,2.392026578072295,0.5980066445180737,2.691029900331332,1.1960132890361475,0.0,0.0,0.0,2.392026578072295
333803,0,0,0,0,14,7,0,1,0,0,0,0,6,0,1,0,0,0,0,0,4,0,55.0,0.0,0.0,0.0,0.0,22.909090909049254,11.454545454524627,0.0,1.636363636360661,0.0,0.0,0.0,0.0,9.818181818163968,0.0,1.636363636360661,0.0,0.0,0.0,0.0,0.0,6.545454545442644,0.0
336178,1,0,0,0,140,123,0,3,9,1,1,0,32,0,14,7,19,7,0,0,35,0,335.0,0.2686567164178303,0.0,0.0,0.0,37.611940298496236,33.04477611939313,0.0,0.8059701492534908,2.4179104477604723,0.2686567164178303,0.2686567164178303,0.0,8.59701492537057,0.0,3.7611940298496234,1.8805970149248117,5.104477611938775,1.8805970149248117,0.0,0.0,9.402985074624059,0.0
340386,8,0,0,1,91,72,1,6,10,9,2,0,14,0,2,5,16,7,0,0,0,0,410.0,1.7560975609751814,0.0,0.0,0.21951219512189768,19.97560975609269,15.804878048776633,0.21951219512189768,1.317073170731386,2.195121951218977,1.9756097560970791,0.43902439024379536,0.0,3.073170731706568,0.0,0.43902439024379536,1.0975609756094884,3.512195121950363,1.536585365853284,0.0,0.0,0.0,0.0
340646,3,1,0,0,207,174,6,3,3,2,1,0,27,0,17,8,12,9,0,0,38,0,450.0,0.5999999999998668,0.19999999999995555,0.0,0.0,41.3999999999908,34.79999999999227,1.1999999999997335,0.5999999999998668,0.5999999999998668,0.3999999999999111,0.19999999999995555,0.0,5.3999999999988,0.0,3.3999999999992445,1.5999999999996444,2.399999999999467,1.7999999999996001,0.0,0.0,7.599999999998311,0.0
346101,0,0,0,0,48,42,0,1,0,0,3,0,5,0,2,3,3,3,0,0,5,5,79.0,0.0,0.0,0.0,0.0,54.68354430372825,47.84810126576222,0.0,1.1392405063276718,0.0,0.0,3.4177215189830155,0.0,5.6962025316383595,0.0,2.2784810126553436,3.4177215189830155,3.4177215189830155,3.4177215189830155,0.0,0.0,5.6962025316383595,5.6962025316383595
349687,2,0,0,0,35,23,0,2,0,2,1,0,9,0,2,3,8,2,0,0,0,0,259.0,0.6949806949804267,0.0,0.0,0.0,12.162162162157466,7.992277992274906,0.0,0.6949806949804267,0.0,0.6949806949804267,0.34749034749021335,0.0,3.1274131274119203,0.0,0.6949806949804267,1.04247104247064,2.7799227799217068,0.6949806949804267,0.0,0.0,0.0,0.0
353833,7,4,0,0,138,103,0,9,23,7,4,0,8,0,2,9,8,2,0,0,3,3,445.0,1.4157303370783336,0.808988764044762,0.0,0.0,27.91011235954429,20.831460674152623,0.0,1.8202247191007148,4.651685393257382,1.4157303370783336,0.808988764044762,0.0,1.617977528089524,0.0,0.404494382022381,1.8202247191007148,1.617977528089524,0.404494382022381,0.0,0.0,0.6067415730335715,0.6067415730335715
